left_toe_a,left_toe_b,right_toe_a,right_toe_b
-0.00167975126306138,0.001708784184867818,0.0016089301052792768,-0.001681740818385021
-0.9566162471745173,0.9568358357426757,-0.9566089036055921,0.9568244703095763
0.299989100750375,0.3036295097646404,0.2978427262433026,0.30486912022313006
0.10711678150198947,0.1082979748636603,-0.1250056913911722,-0.09913441789556855
-0.07967749598046409,0.08128228286150695,0.08161738007241155,-0.08186996128612085
0.07394843867542172,-0.06760221902951,-0.06145400743354176,0.061130572053823926
